Mineral_Commodity,Year,Note,Quantity,Data_type,Unit_MEAS,Form,Geographic_Region,Figure_Use,Data Sources,,,,,,,,,,,,,,,,
Titanium,2018,estimated,75,Production,Thousand metric tons,Titanium sponge,China,Figure 16 of the World Minerals Outlook (2025),"Mineral Commodity Summaries, 2020, Titanium and Titanium Dioxide",,,,,,,,,,,,,,,,
Titanium,2018,estimated,0.25,Production,Thousand metric tons,Titanium sponge,India,Figure 16 of the World Minerals Outlook (2025),"Mineral Commodity Summaries, 2020, Titanium and Titanium Dioxide",,,,,,,,,,,,,,,,
Titanium,2018,estimated,49,Production,Thousand metric tons,Titanium sponge,Japan,Figure 16 of the World Minerals Outlook (2025),"Mineral Commodity Summaries, 2020, Titanium and Titanium Dioxide",,,,,,,,,,,,,,,,
Titanium,2018,estimated,16,Production,Thousand metric tons,Titanium sponge,Kazakhstan,Figure 16 of the World Minerals Outlook (2025),"Mineral Commodity Summaries, 2020, Titanium and Titanium Dioxide",,,,,,,,,,,,,,,,
Titanium,2018,estimated,44,Production,Thousand metric tons,Titanium sponge,Russia,Figure 16 of the World Minerals Outlook (2025),"Mineral Commodity Summaries, 2020, Titanium and Titanium Dioxide",,,,,,,,,,,,,,,,
Titanium,2018,estimated,192,Production,Thousand metric tons,Titanium sponge,Total,Figure 16 of the World Minerals Outlook (2025),"Mineral Commodity Summaries, 2020, Titanium and Titanium Dioxide",,,,,,,,,,,,,,,,
Titanium,2018,estimated,8,Production,Thousand metric tons,Titanium sponge,Ukraine,Figure 16 of the World Minerals Outlook (2025),"Mineral Commodity Summaries, 2020, Titanium and Titanium Dioxide",,,,,,,,,,,,,,,,
Titanium,2019,estimated,85,Production,Thousand metric tons,Titanium sponge,China,Figure 16 of the World Minerals Outlook (2025),"Mineral Commodity Summaries, 2021, Titanium and Titanium Dioxide",,,,,,,,,,,,,,,,
Titanium,2019,estimated,0.25,Production,Thousand metric tons,Titanium sponge,India,Figure 16 of the World Minerals Outlook (2025),"Mineral Commodity Summaries, 2021, Titanium and Titanium Dioxide",,,,,,,,,,,,,,,,
Titanium,2019,estimated,49,Production,Thousand metric tons,Titanium sponge,Japan,Figure 16 of the World Minerals Outlook (2025),"Mineral Commodity Summaries, 2021, Titanium and Titanium Dioxide",,,,,,,,,,,,,,,,
Titanium,2019,estimated,16,Production,Thousand metric tons,Titanium sponge,Kazakhstan,Figure 16 of the World Minerals Outlook (2025),"Mineral Commodity Summaries, 2021, Titanium and Titanium Dioxide",,,,,,,,,,,,,,,,
Titanium,2019,estimated,44,Production,Thousand metric tons,Titanium sponge,Russia,Figure 16 of the World Minerals Outlook (2025),"Mineral Commodity Summaries, 2021, Titanium and Titanium Dioxide",,,,,,,,,,,,,,,,
Titanium,2019,estimated,0.1,Production,Thousand metric tons,Titanium sponge,Saudi Arabia,Figure 16 of the World Minerals Outlook (2025),"Mineral Commodity Summaries, 2021, Titanium and Titanium Dioxide",,,,,,,,,,,,,,,,
Titanium,2019,estimated,200,Production,Thousand metric tons,Titanium sponge,Total,Figure 16 of the World Minerals Outlook (2025),"Mineral Commodity Summaries, 2021, Titanium and Titanium Dioxide",,,,,,,,,,,,,,,,
Titanium,2019,estimated,8,Production,Thousand metric tons,Titanium sponge,Ukraine,Figure 16 of the World Minerals Outlook (2025),"Mineral Commodity Summaries, 2021, Titanium and Titanium Dioxide",,,,,,,,,,,,,,,,
Titanium,2020,estimated,123,Production,Thousand metric tons,Titanium sponge,China,Figure 16 of the World Minerals Outlook (2025),"Mineral Commodity Summaries, 2022, Titanium and Titanium Dioxide",,,,,,,,,,,,,,,,
Titanium,2020,estimated,0.25,Production,Thousand metric tons,Titanium sponge,India,Figure 16 of the World Minerals Outlook (2025),"Mineral Commodity Summaries, 2022, Titanium and Titanium Dioxide",,,,,,,,,,,,,,,,
Titanium,2020,estimated,49.2,Production,Thousand metric tons,Titanium sponge,Japan,Figure 16 of the World Minerals Outlook (2025),"Mineral Commodity Summaries, 2022, Titanium and Titanium Dioxide",,,,,,,,,,,,,,,,
Titanium,2020,estimated,15,Production,Thousand metric tons,Titanium sponge,Kazakhstan,Figure 16 of the World Minerals Outlook (2025),"Mineral Commodity Summaries, 2022, Titanium and Titanium Dioxide",,,,,,,,,,,,,,,,
Titanium,2020,estimated,31,Production,Thousand metric tons,Titanium sponge,Russia,Figure 16 of the World Minerals Outlook (2025),"Mineral Commodity Summaries, 2022, Titanium and Titanium Dioxide",,,,,,,,,,,,,,,,
Titanium,2020,estimated,2.8,Production,Thousand metric tons,Titanium sponge,Saudi Arabia,Figure 16 of the World Minerals Outlook (2025),"Mineral Commodity Summaries, 2022, Titanium and Titanium Dioxide",,,,,,,,,,,,,,,,
Titanium,2020,estimated,230,Production,Thousand metric tons,Titanium sponge,Total,Figure 16 of the World Minerals Outlook (2025),"Mineral Commodity Summaries, 2022, Titanium and Titanium Dioxide",,,,,,,,,,,,,,,,
Titanium,2020,estimated,5,Production,Thousand metric tons,Titanium sponge,Ukraine,Figure 16 of the World Minerals Outlook (2025),"Mineral Commodity Summaries, 2022, Titanium and Titanium Dioxide",,,,,,,,,,,,,,,,
Titanium,2021,estimated,140,Production,Thousand metric tons,Titanium sponge,China,Figure 16 of the World Minerals Outlook (2025),"Mineral Commodity Summaries, 2023, Titanium and Titanium Dioxide",,,,,,,,,,,,,,,,
Titanium,2021,estimated,0.25,Production,Thousand metric tons,Titanium sponge,India,Figure 16 of the World Minerals Outlook (2025),"Mineral Commodity Summaries, 2023, Titanium and Titanium Dioxide",,,,,,,,,,,,,,,,
Titanium,2021,estimated,49.2,Production,Thousand metric tons,Titanium sponge,Japan,Figure 16 of the World Minerals Outlook (2025),"Mineral Commodity Summaries, 2023, Titanium and Titanium Dioxide",,,,,,,,,,,,,,,,
Titanium,2021,estimated,15,Production,Thousand metric tons,Titanium sponge,Kazakhstan,Figure 16 of the World Minerals Outlook (2025),"Mineral Commodity Summaries, 2023, Titanium and Titanium Dioxide",,,,,,,,,,,,,,,,
Titanium,2021,estimated,27,Production,Thousand metric tons,Titanium sponge,Russia,Figure 16 of the World Minerals Outlook (2025),"Mineral Commodity Summaries, 2023, Titanium and Titanium Dioxide",,,,,,,,,,,,,,,,
Titanium,2021,estimated,5.7,Production,Thousand metric tons,Titanium sponge,Saudi Arabia,Figure 16 of the World Minerals Outlook (2025),"Mineral Commodity Summaries, 2023, Titanium and Titanium Dioxide",,,,,,,,,,,,,,,,
Titanium,2021,estimated,240,Production,Thousand metric tons,Titanium sponge,Total,Figure 16 of the World Minerals Outlook (2025),"Mineral Commodity Summaries, 2023, Titanium and Titanium Dioxide",,,,,,,,,,,,,,,,
Titanium,2021,estimated,6.1,Production,Thousand metric tons,Titanium sponge,Ukraine,Figure 16 of the World Minerals Outlook (2025),"Mineral Commodity Summaries, 2023, Titanium and Titanium Dioxide",,,,,,,,,,,,,,,,
Titanium,2022,estimated,180,Production,Thousand metric tons,Titanium sponge,China,Figure 16 of the World Minerals Outlook (2025),"Mineral Commodity Summaries, 2024, Titanium and Titanium Dioxide",,,,,,,,,,,,,,,,
Titanium,2022,estimated,0.3,Production,Thousand metric tons,Titanium sponge,India,Figure 16 of the World Minerals Outlook (2025),"Mineral Commodity Summaries, 2024, Titanium and Titanium Dioxide",,,,,,,,,,,,,,,,
Titanium,2022,estimated,47,Production,Thousand metric tons,Titanium sponge,Japan,Figure 16 of the World Minerals Outlook (2025),"Mineral Commodity Summaries, 2024, Titanium and Titanium Dioxide",,,,,,,,,,,,,,,,
Titanium,2022,estimated,15,Production,Thousand metric tons,Titanium sponge,Kazakhstan,Figure 16 of the World Minerals Outlook (2025),"Mineral Commodity Summaries, 2024, Titanium and Titanium Dioxide",,,,,,,,,,,,,,,,
Titanium,2022,estimated,20,Production,Thousand metric tons,Titanium sponge,Russia,Figure 16 of the World Minerals Outlook (2025),"Mineral Commodity Summaries, 2024, Titanium and Titanium Dioxide",,,,,,,,,,,,,,,,
Titanium,2022,estimated,9.7,Production,Thousand metric tons,Titanium sponge,Saudi Arabia,Figure 16 of the World Minerals Outlook (2025),"Mineral Commodity Summaries, 2024, Titanium and Titanium Dioxide",,,,,,,,,,,,,,,,
Titanium,2022,estimated,270,Production,Thousand metric tons,Titanium sponge,Total,Figure 16 of the World Minerals Outlook (2025),"Mineral Commodity Summaries, 2024, Titanium and Titanium Dioxide",,,,,,,,,,,,,,,,
Titanium,2022,estimated,1,Production,Thousand metric tons,Titanium sponge,Ukraine,Figure 16 of the World Minerals Outlook (2025),"Mineral Commodity Summaries, 2024, Titanium and Titanium Dioxide",,,,,,,,,,,,,,,,
Titanium,2022,"estimated, operating",351,Capacity,Thousand metric tons,Titanium sponge,World,Figure 16 of the World Minerals Outlook (2025),"Mineral Commodity Summaries, 2023, Titanium and Titanium Dioxide",,,,,,,,,,,,,,,,
Titanium,2023,estimated,220,Production,Thousand metric tons,Titanium sponge,China,Figure 16 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
Titanium,2023,estimated,0.3,Production,Thousand metric tons,Titanium sponge,India,Figure 16 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
Titanium,2023,estimated,57,Production,Thousand metric tons,Titanium sponge,Japan,Figure 16 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
Titanium,2023,estimated,14,Production,Thousand metric tons,Titanium sponge,Kazakhstan,Figure 16 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
Titanium,2023,estimated,20,Production,Thousand metric tons,Titanium sponge,Russia,Figure 16 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
Titanium,2023,estimated,11,Production,Thousand metric tons,Titanium sponge,Saudi Arabia,Figure 16 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
Titanium,2023,estimated,320,Production,Thousand metric tons,Titanium sponge,Total,Figure 16 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
Titanium,2023,"estimated, operating",414,Capacity,Thousand metric tons,Titanium sponge,World,Figure 16 of the World Minerals Outlook (2025),"Mineral Commodity Summaries, 2024, Titanium and Titanium Dioxide",,,,,,,,,,,,,,,,
Titanium,2022,"estimated, idled",139,Capacity,Thousand metric tons,Titanium sponge,World,Figure 16 of the World Minerals Outlook (2025),,,,,,,,,,,,,,,,,
Titanium,2023,"estimated, idled",76,Capacity,Thousand metric tons,Titanium sponge,World,Figure 16 of the World Minerals Outlook (2025),,,,,,,,,,,,,,,,,
Titanium,2024,"revised, estimated",320,Capacity,Thousand metric tons,Titanium sponge,China,Figure 17 of the World Minerals Outlook (2025),,,,,,,,,,,,,,,,,
Titanium,2024,estimated,220,Production,Thousand metric tons,Titanium sponge,China,Figure 16 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
Titanium,2024,estimated,0.3,Production,Thousand metric tons,Titanium sponge,India,Figure 16 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
Titanium,2024,estimated,65.2,Capacity,Thousand metric tons,Titanium sponge,Japan,Figure 17 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
Titanium,2024,estimated,55,Production,Thousand metric tons,Titanium sponge,Japan,Figure 16 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
Titanium,2024,estimated,26,Capacity,Thousand metric tons,Titanium sponge,Kazakhstan,Figure 17 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
Titanium,2024,estimated,14,Production,Thousand metric tons,Titanium sponge,Kazakhstan,Figure 16 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
Titanium,2024,estimated,1,Capacity,Thousand metric tons,Titanium sponge,Rest of the world,Figure 17 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
Titanium,2024,estimated,46.5,Capacity,Thousand metric tons,Titanium sponge,Russia,Figure 17 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
Titanium,2024,estimated,20,Production,Thousand metric tons,Titanium sponge,Russia,Figure 16 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
Titanium,2024,estimated,15.6,Capacity,Thousand metric tons,Titanium sponge,Saudi Arabia,Figure 17 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
Titanium,2024,estimated,15,Production,Thousand metric tons,Titanium sponge,Saudi Arabia,Figure 16 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
Titanium,2024,estimated,320,Production,Thousand metric tons,Titanium sponge,Total,Figure 16 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
Titanium,2024,"revised, estimated",12,Capacity,Thousand metric tons,Titanium sponge,Ukraine,Figure 17 of the World Minerals Outlook (2025),,,,,,,,,,,,,,,,,
Titanium,2024,estimated,414,Capacity,Thousand metric tons,Titanium sponge,World,Figure 16 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
Titanium,2025,outlook,489.9,Capacity,Thousand metric tons,Titanium sponge,World,Figure 16 of the World Minerals Outlook (2025),,,,,,,,,,,,,,,,,
Titanium,2026,outlook,480.9,Capacity,Thousand metric tons,Titanium sponge,World,Figure 16 of the World Minerals Outlook (2025),,,,,,,,,,,,,,,,,
Titanium,2027,outlook,481,Capacity,Thousand metric tons,Titanium sponge,World,Figure 16 of the World Minerals Outlook (2025),,,,,,,,,,,,,,,,,
Titanium,2028,outlook,551,Capacity,Thousand metric tons,Titanium sponge,World,Figure 16 of the World Minerals Outlook (2025),,,,,,,,,,,,,,,,,
Titanium,2029,outlook,553,Capacity,Thousand metric tons,Titanium sponge,World,Figure 16 of the World Minerals Outlook (2025),,,,,,,,,,,,,,,,,
